Month,AsOfDate,MonthEndDate,ProgramYear,District,Division,Area,ClubNumber,ClubName,ClubStatus,BaseMembers,ActiveMembers,GoalsMet,CCs,CCsAdd,ACs,ACsAdd,Ldr,LdrsAdd,Level1s,Level2s,Level2sAdd,Level3s,Level45DTMs,Level45DTMsAdd,NewMembers,AddNewMembers,OfficersTrainedRd1,OfficersTrainedRd2,COTMet,MembersDuesOnTimeOct,MembersDuesOnTimeApr,OfficerListOnTime,Goal10Met,DistinguishedStatus,MembersGrowth,AwardsPerMember,DCPEligibility,MonthlyGrowth,30SeptMembers,31MarMembers,Region,NovADVisit,MayADVisit,TotalNewMembers,LateRenewals,OctRenewals,AprRenewals,TotalCharter,TotalToDate,CharterSuspendDate
7,2014-08-07,2014-07-31,2014,91,H,55,2798330,Lewes Speakers Club,Active,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,true,0,24,0,11,false,false,0,0,0,0,0,0,
7,2014-08-07,2014-07-31,2014,91,L,33,3025177,BAML London Toastmasters,Active,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,false,false,false,true,false,,1,0,true,3,26,0,11,false,false,3,0,2,0,2,5,
7,2014-08-07,2014-07-31,2014,91,J,22,3105854,Malvern Speakers,Active,30,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0.03,true,0,30,0,11,false,false,0,0,0,0,0,0,
7,2014-08-07,2014-07-31,2014,91,H,21,3124015,Wokingham Speakers,Active,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,true,0,34,0,11,false,false,0,0,0,0,0,0,
7,2014-08-07,2014-07-31,2014,91,L,56,3203838,Loquacious Londoners,Active,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,true,0,24,0,11,false,false,0,0,0,0,0,0,
7,2014-08-07,2014-07-31,2014,91,L,34,3255072,Clerkenwell Speakers,Active,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,false,false,false,true,false,,1,0,true,3,34,0,11,false,false,3,0,3,0,3,6,
7,2014-08-07,2014-07-31,2014,91,L,34,3410669,R/GA London Toastmasters,Active,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,23,0,true,0,23,0,11,false,false,0,0,0,0,0,0,
7,2014-08-07,2014-07-31,2014,91,K,35,3518670,T&O Toastmasters,Active,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,20,0,true,0,20,0,11,false,false,0,0,0,0,0,0,
7,2014-08-07,2014-07-31,2014,91,J,46,3599330,Basingstoke Speakers,Active,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,20,0,true,0,20,0,11,false,false,0,0,0,0,0,0,
7,2014-08-07,2014-07-31,2014,91,L,61,3688847,TJXpressions,Active,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,false,false,false,false,,23,0,true,2,26,0,11,false,false,2,0,0,0,0,2,
7,2014-08-07,2014-07-31,2014,91,K,58,3808273,PMI UK Toastmasters Club,Active,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,20,0,true,0,20,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,04,309,Thame Speakers Club,Active,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0,true,0,27,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,L,47,501,London Communicators Club,Active,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0,true,0,25,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,42,742,Hallmark Speakers,Active,32,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,true,false,,0,0.06,true,0,32,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,04,762,Aylesbury Speakers,Active,23,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0.04,true,0,23,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,K,58,2027,City of London Toastmasters Club,Active,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false,false,false,true,false,,1,0,true,1,46,0,11,false,false,1,0,0,0,0,1,
8,2014-09-03,2014-08-31,2014,91,L,61,2326,HOD Speakers Club,Active,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0,true,0,33,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,B,52,2390,Berkeley Square Speakers Toastmasters Club,Active,56,56,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,false,false,false,true,false,,0,0.04,true,0,56,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,B,53,2487,Epsom Speakers Club,Active,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0,true,0,36,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,K,31,2656,Speakeasy@Credit Suisse,Active,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,true,0,36,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,B,29,2731,"Riverside Communicators ",Active,56,58,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,false,false,false,true,false,,2,0.02,true,2,58,0,11,false,false,2,0,0,0,0,2,
8,2014-09-03,2014-08-31,2014,91,J,22,2965,Newbury Speakers Club,Active,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,false,false,false,true,false,,2,0,true,2,25,0,11,false,false,2,1,0,0,1,3,
8,2014-09-03,2014-08-31,2014,91,L,34,3149,Holborn Speakers,Active,64,66,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,false,false,false,true,false,,2,0.02,true,2,66,0,11,false,false,2,0,0,0,0,2,
8,2014-09-03,2014-08-31,2014,91,J,07,3297,Oxford Speakers Club,Active,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0,true,0,34,0,11,false,false,0,3,0,0,3,3,
8,2014-09-03,2014-08-31,2014,91,B,52,4141,Grosvenor Square Club,Active,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,false,false,false,true,false,,3,0,true,1,45,0,11,false,false,3,1,0,0,1,4,
8,2014-09-03,2014-08-31,2014,91,J,07,4166,Bardwell Speakers Club,Active,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false,false,false,true,false,,0,0,false,0,15,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,04,4410,Leighton Buzzard Better Speakers Club,Active,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0,false,0,16,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,L,47,4824,London Business School Public Speaking Club,Active,47,51,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,false,false,false,true,false,,4,0,true,5,51,0,11,false,false,5,1,4,0,5,10,
8,2014-09-03,2014-08-31,2014,91,H,21,4827,Chiltern Speakers Club,Active,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,false,false,false,true,false,,2,0,true,2,31,0,11,false,false,2,2,0,0,2,4,
8,2014-09-03,2014-08-31,2014,91,J,22,5161,"Thamesdown Speakers Club ",Active,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,false,false,false,true,false,,3,0,true,2,35,0,11,true,false,3,1,1,0,2,5,
8,2014-09-03,2014-08-31,2014,91,B,06,5235,London Olympian Speakers Toastmasters Club,Active,41,45,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,false,false,false,true,false,,4,0,true,4,45,0,11,false,false,4,0,0,0,0,4,
8,2014-09-03,2014-08-31,2014,91,L,34,5257,Tube Talk Toastmasters,Active,29,33,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,false,false,false,true,false,,4,0,true,5,33,0,11,false,false,5,2,1,0,3,8,
8,2014-09-03,2014-08-31,2014,91,B,53,5391,Mole Valley Speakers Club,Active,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,false,false,false,true,false,,1,0,true,1,32,0,11,false,false,1,0,0,0,0,1,
8,2014-09-03,2014-08-31,2014,91,H,55,5439,Brighton & Hove Speakers Toastmasters Club,Active,43,46,2,0,0,0,0,1,1,0,0,0,0,0,0,3,0,6,0,false,false,false,true,false,,3,0.04,true,2,46,0,11,false,false,3,0,0,0,0,3,
8,2014-09-03,2014-08-31,2014,91,H,21,5461,Maidenhead Speakers Club,Active,48,49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,false,false,false,true,false,,1,0.02,true,1,49,0,11,false,false,1,0,1,0,1,2,
8,2014-09-03,2014-08-31,2014,91,J,07,5503,Bicester Achievers Toastmasters Club,Active,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,true,false,,0,0,true,0,23,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,H,32,5774,Solent Speakers Club,Active,20,21,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,false,false,false,true,false,,1,0.05,true,1,21,0,11,false,false,1,0,0,0,0,1,
8,2014-09-03,2014-08-31,2014,91,K,58,5964,Broadgate Speakers in the City,Active,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,false,false,true,false,,-1,0,true,1,33,0,11,false,false,2,3,5,0,8,10,
8,2014-09-03,2014-08-31,2014,91,J,07,6874,Abingdon Speakers Toastmasters Club,Active,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,false,false,false,true,false,,1,0,true,0,25,0,11,false,false,1,1,0,0,1,2,
8,2014-09-03,2014-08-31,2014,91,H,32,7298,Arun Speakers,Active,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,false,false,false,true,false,,0,0,true,0,42,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,B,29,7365,London Athenian Speakers Toastmasters Club,Active,80,85,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,false,false,false,true,false,,5,0,true,6,85,0,11,false,false,9,4,4,0,8,17,
8,2014-09-03,2014-08-31,2014,91,L,61,7749,Harrovians Speakers Toastmasters,Active,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,false,false,false,true,false,,2,0,true,3,24,0,11,false,false,3,1,1,0,2,5,
8,2014-09-03,2014-08-31,2014,91,B,06,7951,London Corinthians Toastmasters,Active,48,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,false,false,false,true,false,,1,0,true,2,49,0,11,false,false,2,1,2,0,3,5,
8,2014-09-03,2014-08-31,2014,91,L,33,7989,St Pauls Speakers,Active,32,34,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,false,false,false,true,false,,2,0.03,true,2,34,0,11,false,false,2,0,0,0,0,2,
8,2014-09-03,2014-08-31,2014,91,J,46,8471,"Reading Speakers Club ",Active,31,35,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,false,false,false,true,false,,4,0,true,4,35,0,11,false,false,4,0,0,0,0,4,
8,2014-09-03,2014-08-31,2014,91,J,62,8580,Northavon Speakers Toastmasters Club,Active,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,false,false,false,true,false,,3,0,true,3,41,0,11,false,false,3,0,1,0,1,4,
8,2014-09-03,2014-08-31,2014,91,K,31,8923,Women In Banking And Finance Club,Active,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false,false,false,true,false,,5,0,true,1,14,0,11,false,false,1,0,0,0,0,1,
8,2014-09-03,2014-08-31,2014,91,K,35,8959,Bromley Speakers,Active,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,false,false,true,false,,2,0,true,2,51,0,11,true,false,2,0,0,0,0,2,
8,2014-09-03,2014-08-31,2014,91,B,45,9079,Excalibur Speakers,Active,30,28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,-2,0.04,true,0,28,0,11,false,false,0,2,2,0,4,4,
8,2014-09-03,2014-08-31,2014,91,J,46,9090,Wessex Speakers Club,Active,29,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,false,false,false,true,false,,1,0.03,true,0,30,0,11,false,false,1,0,0,0,0,1,
8,2014-09-03,2014-08-31,2014,91,H,14,9834,Guildford Speaker's Club,Active,52,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,false,false,false,true,false,,1,0,true,0,53,0,11,false,false,1,0,0,0,0,1,
8,2014-09-03,2014-08-31,2014,91,H,37,9934,Kent Speakers Club,Active,11,11,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,false,false,false,false,false,,0,0.27,false,0,11,0,11,false,false,0,14,0,0,14,14,
8,2014-09-03,2014-08-31,2014,91,B,29,589261,Trojan Speakers Club,Active,36,41,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,false,false,false,true,false,,5,0,true,2,41,0,11,false,false,5,0,0,0,0,5,
8,2014-09-03,2014-08-31,2014,91,K,59,589935,Citi Criers Club,Active,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,false,false,true,false,,2,0,true,2,30,0,11,false,false,2,0,0,0,0,2,
8,2014-09-03,2014-08-31,2014,91,J,42,595108,Chaseside Speakers Toastmasters Club,Active,24,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false,false,false,true,false,,0,0.04,true,1,24,0,11,false,false,1,1,0,0,1,2,
8,2014-09-03,2014-08-31,2014,91,K,35,625647,The Speakers of Croydon Club,Active,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false,false,false,true,false,,1,0,true,0,25,0,11,true,false,1,0,0,0,0,1,
8,2014-09-03,2014-08-31,2014,91,L,47,647094,Northern Lights Speakers Club,Active,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0,true,0,25,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,B,06,674907,London Cardinals Club,Active,58,61,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,false,false,false,true,false,,3,0.02,true,1,61,0,11,false,false,3,0,0,0,0,3,
8,2014-09-03,2014-08-31,2014,91,H,37,710647,Canterbury Communicators Club,Active,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,false,false,false,true,false,,0,0,true,0,29,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,H,55,739066,Tunbridge Wells Speakers Club,Active,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,false,false,false,true,false,,3,0,true,3,21,0,11,false,false,3,0,3,0,3,6,
8,2014-09-03,2014-08-31,2014,91,H,21,758236,Windsor Speakers Club,Active,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0,true,0,48,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,K,58,760422,MLP London Bridge Speakers,Active,45,45,4,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0.13,true,0,45,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,K,59,762850,Meridian Speakers Club,Active,36,42,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,false,false,false,true,false,,6,0,true,6,42,0,11,false,false,6,0,0,0,0,6,
8,2014-09-03,2014-08-31,2014,91,K,31,778270,Canary Wharf Communicators Club,Active,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,false,false,false,true,false,,1,0,true,1,30,0,11,false,false,1,0,0,0,0,1,
8,2014-09-03,2014-08-31,2014,91,H,37,782690,Toasted Sandwich Toastmasters Club,Active,24,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0.04,true,0,24,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,B,45,835375,Early Bird Speakers,Active,54,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,false,true,false,true,true,,0,0,true,0,54,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,K,35,840230,Croydon Communicators Club,Active,30,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,-2,0.04,true,0,28,0,11,true,false,0,2,2,0,4,4,
8,2014-09-03,2014-08-31,2014,91,B,29,885179,West London Speakers Club,Active,45,49,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,false,false,false,true,false,,4,0,true,2,49,0,11,false,false,4,1,0,0,1,5,
8,2014-09-03,2014-08-31,2014,91,H,14,886002,Woking Speakers Toastmasters Club,Active,28,32,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,false,false,false,true,false,,4,0,true,4,32,0,11,false,false,4,0,0,0,0,4,
8,2014-09-03,2014-08-31,2014,91,L,56,893055,WIBF Speakers-City Club,Active,29,31,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,6,0,false,false,false,true,false,,2,0.06,true,3,31,0,11,false,false,3,1,0,0,1,4,
8,2014-09-03,2014-08-31,2014,91,J,62,907029,South West Speakers,Active,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,-1,0,true,0,21,0,11,false,false,0,1,1,0,2,2,
8,2014-09-03,2014-08-31,2014,91,H,55,941371,Eastbourne Speakers Club,Active,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,false,false,false,true,false,,3,0,true,3,25,0,11,false,false,3,1,0,0,1,4,
8,2014-09-03,2014-08-31,2014,91,H,14,961893,Camberley Speakers,Active,28,30,2,1,0,0,0,1,1,0,0,0,0,0,0,2,0,4,0,false,false,false,true,false,,2,0.1,true,0,30,0,11,false,false,2,0,0,0,0,2,
8,2014-09-03,2014-08-31,2014,91,J,62,1014712,Voice of Wales,Active,21,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0.05,true,0,21,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,07,1045890,Isis Speakers Club,Active,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0,false,0,17,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,04,1053038,Berkhamsted Speakers Club,Active,30,30,3,1,0,0,0,1,0,0,0,0,0,0,0,4,1,6,0,false,true,false,true,true,,0,0.07,true,5,30,0,11,false,false,5,5,22,0,27,32,
8,2014-09-03,2014-08-31,2014,91,B,52,1095711,Polish Your Polish,Active,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,false,false,false,true,false,,2,0,true,2,22,0,11,false,false,2,0,0,0,0,2,
8,2014-09-03,2014-08-31,2014,91,J,22,1098583,Vodafone Speakers Club,Active,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,false,0,15,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,L,56,1107650,NZICA Bank Speakers,Active,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0,true,0,23,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,L,61,1139794,Watford Speakers,Active,33,35,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,false,true,false,true,true,,2,0.03,true,2,35,0,11,false,false,2,0,0,0,0,2,
8,2014-09-03,2014-08-31,2014,91,J,42,1163131,Casterbridge Speakers,Active,25,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0.04,true,0,25,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,22,1182918,Cheltenham Speakers,Active,29,38,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,false,false,false,true,false,,9,0,true,9,38,0,11,true,false,9,0,0,0,0,9,
8,2014-09-03,2014-08-31,2014,91,L,33,1182993,Cass Toastmasters,Active,34,37,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,false,false,false,true,false,,3,0,true,4,37,0,11,false,false,4,2,1,0,3,7,
8,2014-09-03,2014-08-31,2014,91,H,55,1240705,Battle Speakers Club,Active,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,false,false,false,true,false,,0,0,true,0,25,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,K,59,1246707,Lewisham Speakers Club,Active,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,false,false,true,false,,2,0,true,2,31,0,11,false,false,2,0,2,0,2,4,
8,2014-09-03,2014-08-31,2014,91,J,62,1249064,Armada Speakers,Active,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,-1,0,true,0,29,0,11,false,false,0,8,1,0,9,9,
8,2014-09-03,2014-08-31,2014,91,B,53,1270293,LBM Speakers (staff only),Active,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,false,false,false,true,false,,0,0,false,0,11,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,46,1279299,Hamwic Speakers,Active,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0,true,0,48,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,H,32,1321786,County Communicators,Active,22,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,false,false,false,true,false,,1,0.04,true,1,23,0,11,false,false,1,0,0,0,0,1,
8,2014-09-03,2014-08-31,2014,91,J,46,1348895,Toastmasters@Microsoft UK,Active,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,0,0,true,0,27,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,K,59,1352811,Speakers Corner,Active,38,35,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,false,true,false,true,true,,-3,0.06,true,2,35,0,11,false,false,2,5,7,0,12,14,
8,2014-09-03,2014-08-31,2014,91,K,58,1376237,1st London Toastmasters,Active,85,88,2,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,false,false,false,true,false,,3,0.01,true,6,88,0,11,false,false,6,6,3,0,9,15,
8,2014-09-03,2014-08-31,2014,91,L,47,1407974,Angel Speakers,Active,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,-2,0,false,0,16,0,11,false,false,0,3,1,0,4,4,
8,2014-09-03,2014-08-31,2014,91,L,33,1414048,ACCAmembers Breakfast Club,Active,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,false,false,false,true,false,,2,0,true,3,24,0,11,false,false,3,2,3,0,5,8,
8,2014-09-03,2014-08-31,2014,91,L,34,1417626,Bloomsbury Speakers,Active,42,42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,false,false,false,true,false,,0,0.02,true,1,42,0,11,false,false,1,2,1,0,3,4,
8,2014-09-03,2014-08-31,2014,91,K,58,1492774,Woodford Green Speakers,Active,16,21,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,false,false,false,true,false,,5,0,true,5,21,0,11,false,false,5,0,0,0,0,5,
8,2014-09-03,2014-08-31,2014,91,H,14,1500528,Farnham Speakers Club,Active,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,false,false,false,true,false,,0,0,true,0,20,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,H,32,1503299,Worthing Speaker's Club,Active,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0,true,0,22,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,B,45,1519329,Covent Garden Speakers,Active,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,false,false,false,true,false,,2,0,true,2,41,0,11,false,false,2,2,0,0,2,4,
8,2014-09-03,2014-08-31,2014,91,J,04,1535757,Swan Speakers,Active,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,false,false,false,true,false,,1,0,false,1,10,0,11,false,false,1,0,1,0,1,2,
8,2014-09-03,2014-08-31,2014,91,L,56,1555042,Riverbank Speakers,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,,0,0,false,0,0,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,B,06,1592500,Phoenix Speakers,Active,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,true,false,,0,0,true,0,21,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,K,35,1638915,Purley Speakers,Active,20,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,1,0.05,true,0,21,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,42,1768164,Ferndown Speakers,Active,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,false,false,false,true,false,,-1,0,false,0,15,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,L,56,1811645,London Public Speakers,Active,21,24,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,false,false,false,true,false,,3,0,true,4,24,0,11,false,false,4,1,1,0,2,6,
8,2014-09-03,2014-08-31,2014,91,H,21,1937571,FM Global Communicators,Active,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,false,false,false,true,false,,0,0,true,0,26,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,L,34,2078451,Society Speakers,Active,24,29,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,0,false,false,false,true,false,,5,0,true,5,29,0,11,false,false,5,0,5,0,5,10,
8,2014-09-03,2014-08-31,2014,91,K,31,2130480,State Street London Speakers,Active,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,true,false,,0,0,false,0,8,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,B,52,2165768,Imperial College Speakers,Active,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,false,false,false,true,false,,0,0,false,0,16,0,11,false,false,0,0,0,0,0,0,
8,2014-09-03,2014-08-31,2014,91,J,62,2205990,Cardiff Toastmasters,Active,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,false,false,false,true,false,,1,0,true,1,32,0,11,false,false,1,0,0,0,0,1,
